CustomerID,Sex,Age,Annual_Income,Spending_Score,Purchase_Frequency
1806,Male,18,131.6,35,19
1807,Female,32,55.3,17,22
1808,Male,30,41.1,18,1
1809,Female,34,30.7,27,5
1810,Female,41,98.2,15,49
1811,Female,25,74.9,81,33
1812,Male,67,40.4,69,19
1813,Male,44,103.2,80,36
1814,Male,62,35.0,15,6
1815,Female,40,89.8,42,15
1816,Male,63,86.2,34,36
1817,Female,25,114.1,48,33
1818,Male,25,22.4,83,24
1819,Female,43,134.9,8,27
1820,Male,64,109.9,10,49
1821,Male,30,44.2,5,11
1822,Male,56,39.8,48,49
1823,Female,54,73.3,26,23
1824,Female,66,125.4,86,33
1825,Male,45,128.8,23,41
1826,Male,42,85.3,62,46
1827,Female,33,131.2,13,47
1828,Female,19,15.7,9,29
1829,Female,35,19.7,20,31
1830,Male,34,138.1,92,1
1831,Female,47,119.7,57,34
1832,Male,56,75.8,24,18
1833,Female,30,116.7,33,18
1834,Male,49,144.0,20,6
1835,Female,67,119.2,60,40
1836,Female,46,128.7,48,1
1837,Female,63,117.7,64,47
1838,Female,47,37.7,30,42
1839,Female,35,127.5,73,30
1840,Male,30,41.3,17,4
1841,Female,60,135.5,14,32
1842,Female,38,76.9,19,10
1843,Female,47,106.4,71,43
1844,Male,38,82.1,59,5
1845,Female,65,27.7,67,9
1846,Male,34,54.2,97,5
1847,Female,57,147.8,44,11
1848,Female,36,144.7,32,35
1849,Male,69,58.3,11,27
1850,Female,32,149.5,2,4
1851,Male,26,129.1,90,10
1852,Male,69,97.5,68,39
1853,Female,27,20.4,17,33
1854,Male,61,136.7,81,38
1855,Female,48,90.3,92,8
1856,Female,40,132.2,94,49
1857,Male,69,127.6,40,24
1858,Male,47,127.5,87,39
1859,Male,50,109.3,46,33
1860,Male,69,54.3,88,41
1861,Female,26,60.4,93,43
1862,Female,64,56.6,4,19
1863,Male,18,17.7,38,2
1864,Female,61,93.6,63,11
1865,Female,52,109.3,29,35
1866,Female,28,130.3,19,17
1867,Female,51,33.9,91,42
1868,Male,33,88.5,29,3
1869,Male,26,16.1,35,22
1870,Female,49,27.8,70,35
1871,Male,32,22.3,23,21
1872,Male,29,112.9,46,25
1873,Male,50,25.9,44,39
1874,Female,62,111.7,48,2
1875,Female,31,48.7,52,1
1876,Female,25,133.5,8,7
1877,Male,25,124.8,55,20
1878,Female,44,144.3,66,43
1879,Female,29,134.3,77,6
1880,Male,18,141.0,40,36
1881,Female,60,130.9,85,21
1882,Female,57,108.6,31,46
1883,Male,59,38.0,48,35
1884,Male,68,51.7,61,36
1885,Male,28,43.7,52,8
1886,Female,56,96.5,38,4
1887,Female,60,83.0,91,43
1888,Female,48,132.1,36,16
1889,Male,34,143.6,87,3
1890,Male,50,69.7,55,7
1891,Female,49,83.4,85,2
1892,Female,46,146.2,13,1
1893,Male,38,52.3,37,1
1894,Male,38,122.0,47,38
1895,Male,57,45.4,90,7
1896,Male,40,107.0,71,24
1897,Female,23,49.2,22,5
1898,Male,39,134.3,39,21
1899,Female,67,90.8,87,28
1900,Female,55,40.1,58,18
1901,Female,54,45.3,30,24
1902,Male,62,81.7,18,32
1903,Male,68,144.8,18,45
1904,Male,25,118.9,74,33
1905,Male,58,80.9,39,10
1906,Female,66,60.6,94,9
1907,Male,52,89.2,26,49
1908,Male,68,116.0,71,33
1909,Female,28,120.8,7,33
1910,Male,41,58.8,69,7
1911,Female,66,112.4,65,4
1912,Female,38,103.8,46,28
1913,Female,68,144.5,18,23
1914,Female,19,140.7,13,32
1915,Female,57,121.6,25,44
1916,Female,36,112.7,8,16
1917,Female,56,52.0,74,46
1918,Female,45,129.2,32,10
1919,Male,34,72.7,17,14
1920,Male,23,51.8,79,39
1921,Male,36,66.9,79,36
1922,Male,55,127.9,48,34
1923,Female,45,35.1,63,24
1924,Male,19,76.6,40,18
1925,Female,55,81.5,84,16
1926,Male,54,19.9,15,41
1927,Male,68,41.4,99,37
1928,Male,69,126.6,6,41
1929,Female,21,127.2,94,25
1930,Male,39,54.5,63,8
1931,Female,43,133.1,8,24
1932,Female,66,119.2,95,20
1933,Male,60,71.4,32,48
1934,Male,53,116.0,45,30
1935,Male,30,144.8,52,20
1936,Female,69,77.0,79,18
1937,Male,49,47.2,82,4
1938,Female,34,142.1,13,48
1939,Female,58,96.5,24,36
1940,Male,53,29.2,40,6
1941,Male,63,92.3,14,3
1942,Female,36,82.6,92,18
1943,Female,52,130.5,75,47
1944,Female,63,86.6,70,40
1945,Male,57,49.5,62,18
1946,Female,45,106.2,89,23
1947,Male,18,88.2,61,35
1948,Female,59,46.5,1,6
1949,Female,35,92.4,89,26
1950,Male,65,125.9,66,21
1951,Female,57,18.9,32,24
1952,Male,50,100.2,13,15
1953,Male,29,62.2,33,27
1954,Female,25,54.5,32,32
1955,Male,41,68.0,56,12
1956,Male,33,61.2,24,5
1957,Female,67,127.4,91,7
1958,Male,21,52.1,4,22
1959,Male,55,114.0,88,27
1960,Male,61,27.7,23,15
1961,Female,44,143.4,29,39
1962,Male,26,99.0,98,45
1963,Female,64,110.4,21,35
1964,Female,33,55.2,30,26
1965,Male,29,70.6,90,23
1966,Male,48,45.2,20,13
1967,Male,41,140.9,16,26
1968,Female,31,80.9,67,3
1969,Male,62,100.1,49,29
1970,Male,42,114.1,58,2
1971,Male,51,65.1,44,28
1972,Male,20,112.2,25,23
1973,Male,41,106.3,23,36
1974,Female,59,110.3,59,49
1975,Female,26,81.0,1,6
1976,Male,43,66.7,97,11
1977,Male,37,45.0,15,38
1978,Male,57,126.3,81,34
1979,Male,27,97.1,98,17
1980,Female,36,75.0,81,3
1981,Male,20,142.4,52,44
1982,Female,41,21.5,58,46
1983,Female,22,129.8,41,34
1984,Male,20,149.7,44,22
1985,Female,44,134.7,4,29
1986,Female,33,124.4,77,29
1987,Female,66,65.5,68,5
1988,Female,32,46.2,7,10
1989,Male,52,114.2,46,10
1990,Male,29,56.1,9,9
1991,Female,58,38.8,87,21
1992,Male,61,121.2,33,13
1993,Male,43,57.2,33,10
1994,Male,64,138.4,84,38
1995,Male,51,128.5,4,11
1996,Male,40,129.4,65,4
1997,Female,48,119.2,34,46
1998,Male,67,133.9,91,31
1999,Male,37,123.8,85,49
2000,Male,29,96.3,88,34
2001,Male,40,54.9,79,42
2002,Female,21,134.9,99,35
2003,Female,40,128.5,64,39
2004,Female,65,78.8,25,39
2005,Female,65,20.3,55,33
2006,Male,18,101.2,9,8
2007,Female,42,21.8,17,32
2008,Male,19,140.0,21,33
2009,Male,47,144.8,60,8
2010,Male,20,40.6,13,46
2011,Male,38,106.3,3,14
2012,Male,42,27.5,68,34
2013,Female,37,113.5,4,8
2014,Female,66,61.9,92,42
2015,Female,69,106.9,7,7
2016,Female,39,65.3,26,13
2017,Male,38,34.7,75,21
2018,Female,50,69.8,24,47
2019,Male,69,30.2,10,32
2020,Female,55,92.9,13,11
2021,Male,32,20.5,44,14
2022,Male,63,86.2,39,11
2023,Female,69,134.7,19,2
2024,Male,32,128.1,51,34
2025,Male,63,134.2,19,44
2026,Female,42,139.5,76,47
2027,Male,38,29.1,52,17
2028,Female,41,32.4,86,14
2029,Female,22,90.2,47,25
2030,Female,23,135.7,30,48
2031,Male,66,146.5,46,27
2032,Male,60,21.2,76,8
2033,Male,65,63.0,93,17
2034,Female,61,43.7,21,5
2035,Male,64,117.1,75,12
2036,Female,40,101.4,48,38
2037,Female,21,31.2,62,18
2038,Male,44,80.3,58,26
2039,Female,35,107.5,18,31
2040,Male,38,120.2,59,37
2041,Male,45,17.7,91,6
2042,Male,52,135.2,48,41
2043,Male,39,91.9,63,15
2044,Male,57,124.6,12,42
2045,Female,40,124.1,87,49
2046,Female,20,40.6,34,26
2047,Female,57,29.9,61,12
2048,Male,67,112.4,87,41
2049,Male,27,36.1,53,47
2050,Male,42,129.7,25,14
2051,Female,69,113.0,62,1
2052,Male,66,128.6,4,17
2053,Female,25,55.4,94,33
2054,Female,28,57.7,94,29
2055,Male,22,105.6,13,45
2056,Male,62,19.2,42,31
2057,Female,54,113.1,49,8
2058,Male,62,127.8,78,30
2059,Female,55,71.0,56,13
2060,Male,46,118.3,47,16
2061,Male,22,38.6,8,2
2062,Female,26,58.5,55,45
2063,Male,65,146.5,88,18
2064,Female,19,148.2,18,35
2065,Male,18,84.2,35,45
2066,Female,57,141.1,89,19
2067,Female,68,85.6,81,13
2068,Male,47,54.4,32,4
2069,Female,28,51.0,24,19
2070,Male,45,140.5,7,25
2071,Male,61,38.3,13,38
2072,Male,29,93.3,91,31
2073,Female,56,90.0,69,36
2074,Female,43,114.8,90,4
2075,Male,30,82.4,42,39
2076,Male,25,51.8,31,7
2077,Female,45,37.9,74,16
2078,Male,47,98.8,26,48
2079,Male,26,112.1,86,5
2080,Female,56,91.9,76,47
2081,Male,48,114.7,32,23
2082,Female,38,34.1,91,36
2083,Male,64,134.1,97,32
2084,Female,51,93.6,52,24
2085,Male,48,32.1,20,25
2086,Male,69,77.4,40,45
2087,Female,42,129.0,59,28
2088,Male,29,136.2,77,19
2089,Female,18,50.7,14,7
2090,Male,39,111.0,44,44
2091,Female,57,28.5,86,41
2092,Female,54,19.5,82,17
2093,Female,64,90.7,48,2
2094,Female,18,108.8,93,16
2095,Male,18,122.4,43,39
2096,Male,59,60.9,16,18
2097,Female,59,15.9,35,39
2098,Female,38,79.7,53,1
2099,Female,32,17.1,34,3
2100,Male,34,27.4,3,21
2101,Male,39,59.1,68,30
2102,Male,55,74.0,5,11
2103,Male,52,52.7,10,22
2104,Female,62,93.6,52,47
2105,Female,33,22.5,29,25
2106,Female,25,34.5,96,3
2107,Male,64,108.9,31,30
2108,Male,34,34.2,66,24
2109,Male,34,101.4,76,45
2110,Female,43,22.4,91,36
2111,Female,30,70.0,69,23
2112,Male,34,39.0,37,8
2113,Female,55,29.8,27,4
2114,Male,34,91.5,87,39
2115,Male,65,140.3,33,43
2116,Female,31,22.4,68,31
2117,Male,62,71.9,59,29
2118,Female,23,110.5,64,36
2119,Male,52,77.5,85,13
2120,Female,63,123.9,88,41
2121,Female,31,39.3,44,9
2122,Female,64,144.5,95,21
2123,Male,25,67.0,88,3
2124,Male,32,61.1,49,25
2125,Female,44,133.1,53,25
2126,Female,30,91.1,74,12
2127,Male,66,84.7,49,29
2128,Male,48,113.1,66,11
2129,Male,52,93.3,95,11
2130,Female,23,36.9,63,49
2131,Male,22,106.0,25,26
2132,Male,39,33.0,4,14
2133,Female,66,123.8,51,16
2134,Male,40,148.6,11,10
2135,Male,42,65.9,17,31
2136,Male,51,75.0,66,31
2137,Female,43,21.3,70,36
2138,Female,64,16.9,73,10
2139,Female,22,139.4,69,26
2140,Female,43,32.4,84,20
2141,Female,37,75.2,29,44
2142,Female,23,125.1,85,9
2143,Female,23,135.1,73,15
2144,Male,67,85.1,92,9
2145,Male,35,91.3,72,7
2146,Female,21,105.4,95,26
2147,Male,34,144.8,20,24
2148,Male,31,96.4,27,12
2149,Female,31,90.5,8,20
2150,Male,30,17.0,85,14
2151,Male,24,25.9,61,22
2152,Male,61,92.9,28,16
2153,Male,32,141.4,87,29
2154,Male,36,132.0,70,32
2155,Female,60,147.6,3,19
2156,Female,64,86.3,69,35
2157,Female,61,121.4,73,43
2158,Male,52,128.5,7,32
2159,Female,34,102.5,60,20
2160,Male,52,60.7,4,40
2161,Male,36,78.4,5,20
2162,Male,37,130.8,11,8
2163,Male,53,55.3,15,35
2164,Female,52,139.7,64,42
2165,Female,49,46.0,98,13
2166,Male,65,116.2,13,41
2167,Female,61,100.1,7,6
2168,Male,57,116.2,6,47
2169,Female,41,74.0,56,16
2170,Female,34,140.9,64,5
2171,Male,24,100.4,50,45
2172,Female,60,53.9,30,34
2173,Male,67,101.2,22,6
2174,Female,18,53.7,25,33
2175,Male,52,54.6,28,15
2176,Male,49,68.9,84,15
2177,Female,53,130.1,39,14
2178,Female,30,82.5,67,39
2179,Male,23,106.7,5,5
2180,Female,31,67.9,65,26
2181,Female,54,50.6,15,48
2182,Male,65,143.9,90,17
2183,Male,32,96.5,67,43
2184,Female,64,141.1,40,47
2185,Male,21,42.5,98,16
2186,Male,57,34.8,69,35
2187,Male,33,130.5,95,38
2188,Female,45,106.9,77,23
2189,Female,33,40.2,43,13
2190,Male,21,51.4,1,33
2191,Female,62,123.1,22,29
2192,Male,43,76.3,62,46
2193,Female,45,105.5,79,34
2194,Male,49,58.0,26,34
2195,Male,62,66.5,18,27
2196,Female,19,148.7,48,15
2197,Male,48,48.4,9,9
2198,Female,20,83.4,1,26
2199,Female,25,129.0,9,3
2200,Male,41,47.3,23,36
2201,Male,32,71.1,45,47
2202,Female,60,98.0,2,5
2203,Male,48,80.0,14,20
2204,Male,26,77.0,38,20
2205,Male,56,63.9,40,5
2206,Male,62,94.2,63,10
2207,Male,19,99.3,82,16
2208,Female,25,103.2,16,25
2209,Female,24,24.5,93,44
2210,Male,61,100.2,75,25
2211,Male,68,143.7,6,30
2212,Male,56,88.0,3,14
2213,Female,59,111.6,14,22
2214,Male,33,90.2,66,43
2215,Female,52,130.4,96,28
2216,Female,47,140.5,95,30
2217,Female,27,39.9,75,19
2218,Male,55,74.0,86,38
2219,Female,35,68.0,67,42
2220,Male,67,69.7,31,20
2221,Female,22,31.9,33,35
2222,Male,46,124.8,88,22
2223,Female,56,19.8,1,15
2224,Male,51,86.3,44,11
2225,Female,60,104.4,15,34
2226,Male,62,43.0,37,24
2227,Male,40,137.3,27,6
2228,Male,22,128.2,48,17
2229,Male,47,78.6,27,28
2230,Female,23,70.5,12,31
2231,Female,63,46.9,67,36
2232,Male,61,113.5,30,9
2233,Female,21,32.8,96,10
2234,Male,46,106.8,87,21
2235,Male,40,128.7,66,34
2236,Female,23,45.8,7,31
2237,Male,49,132.0,34,29
2238,Male,59,19.5,32,43
2239,Female,35,138.2,39,43
2240,Male,32,31.0,96,11
2241,Male,57,102.2,43,33
2242,Male,49,48.8,43,46
2243,Male,26,127.9,78,1
2244,Female,54,84.2,3,21
2245,Female,27,33.3,46,23
2246,Female,37,92.1,32,9
2247,Male,23,70.1,43,1
2248,Male,65,104.3,81,21
2249,Female,20,134.1,3,22
2250,Male,59,70.3,74,4
2251,Male,28,54.1,63,1
2252,Male,60,17.0,40,10
2253,Male,34,92.6,18,15
2254,Female,49,69.3,67,36
2255,Female,21,65.6,62,29
2256,Female,21,39.7,10,46
2257,Male,34,73.1,52,5
2258,Female,58,147.9,73,29
2259,Female,36,55.2,46,47
2260,Male,22,96.0,55,47
2261,Male,49,119.8,46,27
2262,Female,39,116.1,75,25
2263,Female,23,59.4,60,16
2264,Female,52,97.5,97,16
2265,Female,39,132.6,26,36
2266,Male,18,17.1,27,25
2267,Female,37,73.8,38,41
2268,Female,39,45.3,22,1
2269,Male,65,67.5,26,5
2270,Female,28,71.2,86,41
2271,Male,30,115.8,69,20
2272,Male,59,27.7,35,5
2273,Male,20,84.2,66,36
2274,Female,26,91.2,99,29
2275,Female,29,81.7,73,48
2276,Male,40,113.8,51,34
2277,Female,31,66.8,18,48
2278,Female,50,142.6,43,18
2279,Male,35,80.0,12,2
2280,Male,66,92.1,3,16
2281,Female,58,126.4,82,29
2282,Male,26,52.2,7,33
2283,Female,40,25.2,97,16
2284,Female,27,110.6,6,35
2285,Female,36,80.2,82,47
2286,Female,64,136.0,45,43
2287,Male,22,147.7,86,42
2288,Male,64,68.9,39,17
2289,Male,69,71.1,51,4
2290,Male,40,70.1,9,49
2291,Female,47,58.8,99,4
2292,Female,42,120.5,23,25
2293,Male,45,117.5,12,33
2294,Female,51,79.6,88,14
2295,Female,62,21.0,62,24
2296,Female,65,56.8,73,11
2297,Male,64,54.5,77,25
2298,Male,42,124.5,40,28
2299,Male,27,26.8,54,7
2300,Female,31,123.8,81,49
2301,Male,59,105.3,7,36
2302,Male,63,113.9,17,10
2303,Male,47,73.3,50,49
2304,Male,58,106.8,24,36
2305,Male,42,97.2,2,31
2306,Male,31,118.8,99,19
2307,Female,52,75.3,92,18
2308,Female,69,78.8,83,49
2309,Male,65,101.9,33,6
2310,Male,51,29.6,21,28
2311,Female,27,73.9,74,7
2312,Female,52,146.2,53,38
2313,Male,28,20.1,46,12
2314,Male,28,57.7,45,41
2315,Male,38,57.4,9,34
2316,Male,38,100.5,6,25
2317,Female,39,29.3,51,17
2318,Male,62,99.9,35,33
2319,Male,24,27.8,82,23
2320,Male,34,27.8,53,9
2321,Male,19,113.3,19,6
2322,Female,29,58.8,69,2
2323,Female,59,147.0,25,38
2324,Female,35,20.0,11,9
2325,Male,28,75.1,74,3
2326,Male,33,30.3,17,16
2327,Female,66,62.4,36,25
2328,Male,68,149.8,90,24
2329,Male,35,135.0,95,47
2330,Female,52,21.5,96,29
2331,Female,43,91.0,21,44
2332,Female,33,102.5,18,40
2333,Female,23,43.3,60,26
2334,Male,61,34.6,18,38
2335,Male,60,137.1,1,35
2336,Female,64,145.8,14,23
2337,Male,64,148.9,8,4
2338,Female,65,121.6,66,42
2339,Female,59,104.6,51,14
2340,Male,29,61.7,79,47
2341,Female,30,38.1,60,39
2342,Male,21,25.7,34,7
2343,Male,56,108.6,36,8
2344,Male,19,120.9,62,42
2345,Male,43,126.6,1,19
2346,Female,44,138.4,85,2
2347,Male,44,133.8,42,47
2348,Female,32,150.0,1,1
2349,Female,25,47.9,96,42
2350,Female,24,118.0,84,38
2351,Female,64,94.2,54,13
2352,Male,63,50.3,47,42
2353,Male,57,147.6,39,44
2354,Female,29,136.2,30,24
2355,Female,30,32.3,7,32
2356,Male,60,18.5,22,30
2357,Female,34,107.9,50,6
2358,Male,34,96.6,45,38
2359,Female,53,141.3,74,33
2360,Male,38,46.6,72,44
2361,Female,25,26.4,91,23
2362,Female,22,50.0,10,10
2363,Male,43,17.6,14,46
2364,Female,33,19.8,46,15
2365,Female,53,138.5,75,23
2366,Male,45,62.5,6,36
2367,Female,46,70.5,21,1
2368,Male,64,17.5,62,8
2369,Male,29,51.5,97,3
2370,Female,54,123.6,19,14
2371,Female,47,98.1,88,17
2372,Female,40,116.8,82,34
2373,Female,33,75.4,99,47
2374,Female,31,56.8,62,6
2375,Female,27,80.2,83,5
2376,Female,24,58.6,53,46
2377,Male,62,128.3,24,41
2378,Female,69,55.2,56,40
2379,Male,54,104.1,62,29
2380,Female,46,33.5,34,35
2381,Female,20,107.7,22,18
2382,Male,32,138.3,68,40
2383,Female,53,97.2,57,48
2384,Female,64,90.6,10,30
2385,Male,63,144.8,66,15
2386,Female,69,99.7,8,15
2387,Female,36,50.0,97,16
2388,Female,30,54.5,38,33
2389,Male,59,110.2,62,10
2390,Female,38,114.3,28,19
2391,Female,54,56.0,10,37
2392,Female,44,61.6,45,3
2393,Female,69,148.8,65,36
2394,Male,46,28.8,98,4
2395,Male,37,69.6,67,11
2396,Female,42,23.4,9,41
2397,Female,23,125.8,5,33
2398,Male,53,27.5,10,28
2399,Male,19,106.0,12,32
2400,Female,39,22.6,82,16
2401,Male,49,105.8,58,9
2402,Female,33,128.8,21,11
2403,Male,35,68.8,21,6
2404,Male,22,85.5,65,49
2405,Male,53,69.2,3,27
2406,Male,47,55.6,69,12
2407,Female,62,123.4,89,22
2408,Male,36,51.7,64,40
2409,Male,40,112.6,49,48
2410,Female,51,42.8,72,37
2411,Male,30,48.7,17,21
2412,Male,60,60.4,73,33
2413,Female,46,94.5,32,17
2414,Male,53,76.3,70,29
2415,Female,39,115.6,21,40
2416,Female,69,43.8,7,10
2417,Female,69,16.4,7,18
2418,Female,64,119.8,27,47
2419,Male,53,125.9,8,13
2420,Female,26,23.0,73,27
2421,Male,56,97.5,28,10
2422,Male,68,66.1,79,32
2423,Male,36,122.2,66,41
2424,Male,55,133.0,71,45
2425,Male,23,129.9,47,3
2426,Male,69,119.9,82,22
2427,Male,64,51.3,86,27
2428,Male,32,124.6,10,3
2429,Male,37,87.0,33,33
2430,Male,26,22.1,7,2
2431,Female,49,76.7,3,11
2432,Female,21,142.2,14,46
2433,Female,67,134.9,44,10
2434,Male,35,28.8,46,39
2435,Female,22,115.5,61,33
2436,Female,37,123.8,36,7
2437,Female,40,51.6,13,15
2438,Male,28,78.7,16,26
2439,Male,54,111.0,80,11
2440,Male,39,74.3,5,38
2441,Male,21,30.2,89,27
2442,Female,46,110.3,38,39
2443,Female,61,138.1,50,7
2444,Female,51,103.1,38,1
2445,Female,30,119.5,56,10
2446,Male,59,63.4,63,21
2447,Male,26,39.7,48,15
2448,Male,59,101.8,90,30
2449,Female,48,59.2,59,30
2450,Male,24,131.1,77,8
2451,Male,21,31.6,44,24
2452,Female,36,73.5,90,19
2453,Female,59,68.6,55,3
2454,Male,47,141.6,55,15
2455,Male,48,35.7,1,36
2456,Male,52,16.3,8,6
2457,Male,38,47.1,4,42
2458,Male,48,125.7,85,48
2459,Male,36,43.3,86,18
2460,Female,48,47.5,53,38
2461,Female,49,32.5,58,19
2462,Female,19,111.6,37,49
2463,Male,69,24.3,49,30
2464,Female,27,59.7,67,13
2465,Male,19,53.1,19,39
2466,Male,19,89.9,1,12
2467,Female,41,113.6,29,34
2468,Male,34,86.9,87,12
2469,Male,49,140.7,33,44
2470,Female,33,143.4,52,24
2471,Female,33,63.8,41,4
2472,Female,63,120.0,23,36
2473,Male,56,114.7,5,48
2474,Female,48,135.6,71,14
2475,Female,60,75.5,57,17
2476,Male,41,86.6,6,49
2477,Female,18,71.1,49,3
2478,Female,28,129.8,22,38
2479,Female,38,46.0,77,23
2480,Male,21,47.4,76,13
2481,Male,24,65.3,4,9
2482,Male,43,46.1,72,21
2483,Male,64,90.7,64,41
2484,Female,67,33.2,37,8
2485,Male,29,58.2,31,17
2486,Male,48,138.3,37,16
2487,Female,34,70.2,45,16
2488,Female,50,116.0,90,28
2489,Female,28,30.3,8,16
2490,Male,45,48.4,40,46
2491,Male,49,124.0,97,46
2492,Male,18,118.0,93,14
2493,Female,64,67.1,5,46
2494,Female,45,143.8,28,44
2495,Male,59,137.9,81,38
2496,Female,24,144.9,87,20
2497,Female,19,72.8,9,45
2498,Female,59,41.7,2,48
2499,Male,41,99.6,63,41
2500,Female,21,107.4,96,34
2501,Female,61,31.9,51,29
2502,Male,36,121.2,31,3
2503,Male,43,17.4,7,10
2504,Female,28,80.2,30,20
2505,Female,57,59.7,58,2
2506,Male,67,114.9,3,27
2507,Male,60,57.2,51,32
2508,Female,28,126.6,56,10
2509,Female,62,95.3,73,40
2510,Female,20,122.2,10,17
2511,Female,29,148.6,61,33
2512,Male,20,106.7,50,6
2513,Female,59,148.0,47,39
2514,Female,44,18.9,90,47
2515,Male,66,60.6,1,18
2516,Female,19,29.6,94,9
2517,Male,66,50.4,57,8
2518,Female,33,128.2,38,25
2519,Female,19,19.4,62,31
2520,Male,47,85.2,79,42
2521,Male,37,91.6,89,4
2522,Female,55,90.8,70,20
2523,Female,45,79.2,82,28
2524,Female,42,121.7,65,40
2525,Male,49,33.0,62,1
2526,Female,27,56.9,56,40
2527,Male,59,98.1,67,44
2528,Male,57,108.3,17,23
2529,Female,50,69.6,8,47
2530,Male,30,133.2,60,13
2531,Female,58,71.1,40,16
2532,Female,59,69.4,81,26
2533,Female,64,19.9,89,31
2534,Female,54,89.4,62,1
2535,Female,33,110.7,41,17
2536,Male,62,30.4,12,16
2537,Male,39,56.2,93,37
2538,Female,37,120.5,89,10
2539,Female,67,64.4,54,38
2540,Male,60,47.6,89,44
2541,Male,44,105.7,93,31
2542,Male,58,41.6,11,10
2543,Male,33,135.9,60,49
2544,Female,51,29.3,68,34
2545,Female,49,110.4,78,6
2546,Male,43,82.4,46,28
2547,Female,42,132.4,38,28
2548,Male,19,32.0,61,13
2549,Female,29,106.5,17,41
2550,Male,57,92.2,66,12
2551,Female,26,79.8,72,40
2552,Male,29,81.3,36,2
2553,Male,43,112.5,74,8
2554,Female,26,141.6,7,42
2555,Male,27,27.3,16,9
2556,Female,49,17.6,14,8
2557,Female,51,123.8,80,3
2558,Male,65,29.6,25,9
2559,Female,37,148.2,4,13
2560,Female,56,98.6,29,9
2561,Female,19,102.9,56,31
2562,Female,18,41.9,6,25
2563,Female,68,47.4,1,44
2564,Male,53,104.0,39,45
2565,Female,41,137.8,1,8
2566,Female,44,147.6,63,47
2567,Female,19,41.7,57,31
2568,Female,48,33.1,67,45
2569,Female,31,22.6,65,45
2570,Male,19,132.2,65,31
2571,Female,46,54.8,21,17
2572,Male,32,15.2,30,47
2573,Male,29,45.2,96,19
2574,Male,54,61.0,33,3
2575,Male,45,148.8,48,46
2576,Female,37,85.7,22,30
2577,Male,56,42.6,94,10
2578,Male,41,60.2,54,49
2579,Female,38,59.6,4,29
2580,Female,27,17.7,87,40
2581,Female,63,33.2,55,18
2582,Male,31,108.9,44,12
2583,Female,54,31.2,89,49
2584,Female,35,46.1,12,23
2585,Male,41,62.3,81,11
2586,Female,31,117.3,79,9
2587,Female,51,93.6,74,24
2588,Female,29,108.0,99,25
2589,Female,39,91.5,52,25
2590,Male,23,107.3,93,47
2591,Female,53,15.4,76,9
2592,Female,62,140.7,65,12
2593,Male,53,30.0,65,11
2594,Female,39,69.8,10,49
2595,Male,31,119.1,18,38
2596,Female,33,73.8,47,28
2597,Male,53,142.8,66,8
2598,Male,42,78.1,49,10
2599,Male,49,133.1,72,25
2600,Male,50,124.5,22,47
2601,Female,62,147.4,86,36
2602,Male,53,140.1,26,43
2603,Female,37,136.2,90,9
2604,Male,35,113.8,9,41
2605,Male,55,64.5,21,8
2606,Male,20,29.3,95,3
2607,Female,40,108.0,63,18
2608,Male,49,147.1,6,46
2609,Female,62,113.1,14,35
2610,Female,33,140.4,33,17
2611,Female,22,123.6,71,36
2612,Female,21,37.0,24,28
2613,Female,38,48.6,73,15
2614,Female,57,61.2,75,19
2615,Female,68,37.7,87,22
2616,Female,31,93.5,51,6
2617,Female,56,146.7,2,47
2618,Male,48,117.8,15,7
2619,Male,31,72.2,35,44
2620,Male,23,15.6,36,48
2621,Male,29,57.3,92,9
2622,Male,33,86.1,39,20
2623,Female,34,58.8,4,37
2624,Female,62,30.0,64,11
2625,Female,40,74.8,74,2
2626,Female,31,49.2,6,22
2627,Female,24,137.7,57,48
2628,Female,63,28.7,30,36
2629,Female,49,21.6,99,5
2630,Male,32,15.7,74,7
2631,Male,61,59.3,96,6
2632,Male,34,104.2,67,22
2633,Male,58,113.6,90,10
2634,Female,64,76.2,15,46
2635,Female,61,107.4,17,40
2636,Female,51,63.6,91,46
2637,Male,22,105.2,18,46
2638,Female,62,20.5,19,20
2639,Female,44,67.8,76,28
2640,Female,69,121.8,88,23
2641,Male,40,123.4,69,35
2642,Female,57,111.7,24,1
2643,Male,31,42.6,91,29
2644,Male,32,48.4,48,9
2645,Male,60,149.5,30,9
2646,Male,50,29.0,15,22
2647,Female,48,39.4,47,2
2648,Male,52,32.6,44,16
2649,Male,34,59.2,98,40
2650,Female,45,43.4,27,6
2651,Female,36,82.2,84,13
2652,Male,63,79.3,64,33
2653,Female,40,136.7,41,19
2654,Male,49,19.7,96,15
2655,Male,57,58.2,68,33
2656,Male,30,95.5,5,10
2657,Male,37,96.6,53,1
2658,Female,52,79.8,8,12
2659,Male,22,125.1,22,43
2660,Female,26,23.5,7,29
2661,Female,46,125.1,22,17
2662,Female,23,81.8,46,4
2663,Female,42,33.1,30,29
2664,Male,48,134.6,16,7
2665,Female,39,102.6,79,44
2666,Male,19,37.1,5,13
2667,Female,62,19.5,67,5
2668,Female,22,34.0,23,6
2669,Male,44,97.2,61,34
2670,Male,42,39.2,74,7
2671,Male,25,45.5,5,46
2672,Female,18,18.4,23,28
2673,Female,37,112.6,79,46
2674,Male,61,124.4,82,10
2675,Male,40,122.6,25,4
2676,Male,49,32.2,8,3
2677,Male,28,136.9,95,25
